model,source,feature_extraction_ms,inference_ms,total_ms
K-NN,saved,17.71440007723868,9.967299993149936,27.681700070388615
K-NN,saved,15.707200043834746,9.031499968841672,24.738700012676418
K-NN,saved,11.53290004003793,8.3072999259457,19.84019996598363
K-NN,saved,11.224200017750263,8.561099995858967,19.78530001360923
K-NN,saved,11.018299963325262,8.021599962376058,19.03989992570132
K-NN,saved,10.18159999512136,7.643799996003509,17.82539999112487
K-NN,saved,10.152200004085898,7.576099946163595,17.728299950249493
K-NN,saved,10.211799992248416,7.561100064776838,17.772900057025254
K-NN,saved,10.022699949331582,7.518199970945716,17.540899920277297
K-NN,saved,10.095100034959614,7.609799969941378,17.704900004900992
K-NN,saved,10.74309996329248,7.93120008893311,18.67430005222559
K-NN,saved,12.769600027240813,9.11790004465729,21.887500071898103
K-NN,saved,15.494900057092309,8.77089996356517,24.26580002065748
K-NN,saved,15.67550003528595,9.6850999398157,25.36059997510165
K-NN,saved,13.901700032874942,8.739699958823621,22.641399991698563
K-NN,saved,14.385999995283782,9.541900013573468,23.92790000885725
K-NN,saved,15.388699946925044,9.379300056025386,24.76800000295043
K-NN,saved,14.098500018008053,9.045700076967478,23.14420009497553
K-NN,saved,13.842100044712424,9.702499955892563,23.544600000604987
K-NN,saved,13.099799980409443,8.706500055268407,21.80630003567785
K-NN,saved,13.964199926704168,8.836499997414649,22.800699924118817
K-NN,saved,13.800499960780144,8.60970001667738,22.410199977457523
K-NN,saved,13.905099942348897,8.881300105713308,22.786400048062205
K-NN,saved,15.006300061941147,8.775299997068942,23.78160005901009
K-NN,saved,10.544799966737628,7.8449000138789415,18.38969998061657
K-NN,saved,12.263100012205541,9.075399953871965,21.338499966077507
K-NN,saved,12.22609996329993,7.676000008359551,19.90209997165948
K-NN,saved,13.605099986307323,8.426500018686056,22.03160000499338
K-NN,saved,10.899999993853271,7.86300003528595,18.76300002913922
K-NN,saved,11.045599938370287,7.606200058944523,18.65179999731481
K-NN,saved,11.268100002780557,7.642199983820319,18.910299986600876
K-NN,saved,12.986899935640395,8.425500011071563,21.412399946711957
K-NN,saved,10.844500036910176,7.94429995585233,18.788799992762506
K-NN,saved,10.493300040252507,7.800099905580282,18.29339994583279
K-NN,saved,11.593200033530593,7.571900030598044,19.165100064128637
K-NN,saved,11.013700044713914,7.583900005556643,18.597600050270557
K-NN,saved,12.26029999088496,7.983400020748377,20.243700011633337
K-NN,saved,11.32689998485148,8.067499962635338,19.394399947486818
K-NN,saved,14.983800007030368,8.567399927414954,23.55119993444532
K-NN,saved,14.184199972078204,8.50440002977848,22.688600001856685
K-NN,saved,15.25459997355938,10.662900051102042,25.91750002466142
K-NN,saved,19.947099965065718,9.113700012676418,29.060799977742136
K-NN,saved,14.508499996736646,9.035399998538196,23.543899995274842
K-NN,saved,11.370699969120324,8.16810003016144,19.538799999281764
K-NN,saved,14.854300068691373,7.68649997189641,22.540800040587783
K-NN,saved,10.78180002514273,7.699099951423705,18.480899976566434
K-NN,saved,12.210899963974953,7.734599988907576,19.94549995288253
K-NN,saved,11.397099937312305,7.775000063702464,19.17210000101477
K-NN,saved,15.058599994517863,8.195200003683567,23.25379999820143
K-NN,saved,11.055899900384247,7.734600105322897,18.790500005707145
K-NN,saved,11.076800059527159,7.777299964800477,18.854100024327636
K-NN,saved,10.760999983176589,7.736200001090765,18.497199984267354
K-NN,saved,15.261199907399714,9.388800011947751,24.649999919347465
K-NN,saved,13.34629999473691,9.51919995713979,22.8654999518767
K-NN,saved,14.012200059369206,7.811799994669855,21.82400005403906
K-NN,saved,11.483600013889372,8.226200006902218,19.70980002079159
K-NN,saved,11.389799998141825,8.059000014327466,19.44880001246929
K-NN,saved,13.52539996150881,8.417299948632717,21.942699910141528
K-NN,saved,11.59060001373291,8.329699980095029,19.92029999382794
K-NN,saved,13.61320004798472,8.617099956609309,22.230300004594028
K-NN,saved,11.783499969169497,7.746299961581826,19.529799930751324
K-NN,saved,11.940500000491738,7.824399974197149,19.764899974688888
K-NN,saved,10.645000031217933,8.667699992656708,19.31270002387464
K-NN,saved,11.262699961662292,7.702999981120229,18.96569994278252
K-NN,saved,11.009100009687245,7.598199998028576,18.60730000771582
K-NN,saved,10.087899980135262,7.473999983631074,17.561899963766336
K-NN,saved,11.697900015860796,8.619399974122643,20.31729998998344
K-NN,saved,12.648699921555817,8.256000000983477,20.904699922539294
K-NN,saved,11.105300043709576,7.695400039665401,18.800700083374977
K-NN,saved,12.246700003743172,8.066200069151819,20.31290007289499
K-NN,saved,10.642999899573624,7.834300049580634,18.477299949154258
K-NN,saved,10.583700030110776,7.751099998131394,18.33480002824217
K-NN,saved,14.242600067518651,8.93079990055412,23.173399968072772
K-NN,saved,10.619800072163343,8.881499990820885,19.501300062984228
K-NN,saved,12.825800105929375,9.431099984794855,22.25690009072423
K-NN,saved,10.916200000792742,7.814800017513335,18.731000018306077
K-NN,saved,12.360700056888163,9.09239996690303,21.453100023791194
K-NN,saved,12.114199926145375,7.95330002438277,20.067499950528145
K-NN,saved,10.329999960958958,9.096900001168251,19.42689996212721
K-NN,saved,12.05709995701909,7.899100077338517,19.956200034357607
K-NN,saved,16.89589989837259,10.14620007481426,27.04209997318685
K-NN,saved,16.192999901250005,10.437800083309412,26.630799984559417
K-NN,saved,10.67629992030561,7.953000022098422,18.62929994240403
K-NN,saved,10.064300033263862,7.692699902690947,17.75699993595481
K-NN,saved,10.971700074151158,8.410000009462237,19.381700083613396
K-NN,saved,10.508100036531687,7.562099955976009,18.070199992507696
K-NN,saved,10.782000026665628,7.5879000360146165,18.369900062680244
K-NN,saved,10.051899938844144,7.583099999465048,17.634999938309193
K-NN,saved,9.956399910151958,7.756200036965311,17.71259994711727
K-NN,saved,10.216300026513636,7.700699963606894,17.91699999012053
K-NN,saved,9.941200027242303,9.121599956415594,19.062799983657897
K-NN,saved,10.126399924047291,7.607500068843365,17.733899992890656
K-NN,saved,11.764699942432344,7.934900000691414,19.699599943123758
K-NN,saved,11.72549999319017,8.084499975666404,19.809999968856573
K-NN,saved,10.520700016058981,7.80949997715652,18.3301999932155
K-NN,saved,9.903499973006546,7.546399952843785,17.449899925850332
K-NN,saved,9.90609999280423,9.323199978098273,19.229299970902503
K-NN,saved,12.734699994325638,8.07029998395592,20.804999978281558
K-NN,saved,10.282200062647462,7.841599988751113,18.123800051398575
K-NN,saved,10.790999978780746,9.105299948714674,19.89629992749542
K-NN,saved,10.24380000308156,7.764799986034632,18.008599989116192
K-NN,saved,11.125099961645901,7.6567999785766006,18.7818999402225
K-NN,saved,10.64830005634576,7.546999957412481,18.195300013758242
K-NN,saved,11.915400042198598,7.693999912589788,19.609399954788387
K-NN,saved,11.420499999076128,10.187400039285421,21.60790003836155
K-NN,saved,9.973900043405592,8.019500062800944,17.993400106206536
K-NN,saved,10.901200002990663,8.500099997036159,19.401300000026822
K-NN,saved,10.8526999829337,7.678500027395785,18.531200010329485
K-NN,saved,10.357899940572679,7.944600074552,18.30250001512468
K-NN,saved,12.05419993493706,8.372599957510829,20.42679989244789
K-NN,saved,13.501100009307265,8.777600014582276,22.27870002388954
K-NN,saved,12.472699978388846,8.139900048263371,20.612600026652217
K-NN,saved,11.612800066359341,8.308999938890338,19.92180000524968
K-NN,saved,10.601200046949089,7.895999937318265,18.497199984267354
K-NN,saved,14.57610004581511,8.874199935235083,23.450299981050193
K-NN,saved,10.671500000171363,8.47340002655983,19.144900026731193
K-NN,saved,10.121200000867248,10.691199917346239,20.812399918213487
K-NN,saved,11.994700063951313,7.676599896512926,19.67129996046424
K-NN,saved,10.359300067648292,8.947999915108085,19.307299982756376
K-NN,saved,11.924499995075166,7.743400055915117,19.667900050990283
K-NN,saved,10.057299979962409,7.692200015299022,17.74949999526143
K-NN,saved,10.100600076839328,9.502499946393073,19.6031000232324
K-NN,saved,12.428099988028407,7.888699998147786,20.316799986176193
K-NN,saved,10.374899953603745,7.65110005158931,18.026000005193055
K-NN,saved,11.837399913929403,7.7191999880596995,19.556599901989102
K-NN,saved,10.126700042746961,8.284199982881546,18.410900025628507
K-NN,saved,11.551299947313964,8.422399987466633,19.973699934780598
K-NN,saved,10.20829996559769,7.668800069950521,17.87710003554821
K-NN,saved,11.062299949117005,8.484099991619587,19.546399940736592
K-NN,saved,10.361499967984855,9.18739999178797,19.548899959772825
K-NN,saved,10.722900042310357,8.034899947233498,18.757799989543855
K-NN,saved,10.59199997689575,7.757200044579804,18.349200021475554
K-NN,saved,11.02760003414005,7.713399943895638,18.74099997803569
K-NN,saved,10.738799930550158,11.693800101056695,22.432600031606853
K-NN,saved,18.70700006838888,9.48070001322776,28.18770008161664
K-NN,saved,12.022300041280687,8.323600050061941,20.345900091342628
K-NN,saved,13.033400056883693,7.587500032968819,20.620900089852512
K-NN,saved,10.16990002244711,7.594700087793171,17.76460011024028
K-NN,saved,10.740800062194467,7.581599988043308,18.322400050237775
K-NN,saved,10.08379994891584,7.594399969093502,17.67819991800934
K-NN,saved,9.900400065816939,7.7711999183520675,17.671599984169006
K-NN,saved,9.920999989844859,7.645800011232495,17.566800001077354
K-NN,saved,9.859599987976253,7.5873000314459205,17.446900019422174
K-NN,saved,10.046999901533127,7.783400011248887,17.830399912782013
K-NN,saved,10.24990004952997,7.6070999493822455,17.856999998912215
K-NN,saved,10.398400016129017,7.557899923995137,17.956299940124154
K-NN,saved,10.10040007531643,7.572399917989969,17.6727999933064
K-NN,saved,10.144899948500097,7.486000075004995,17.63090002350509
K-NN,saved,10.21410000976175,7.800299907103181,18.01439991686493
K-NN,saved,11.47639995906502,8.131700102239847,19.608100061304867
K-NN,saved,10.372000047937036,7.75630003772676,18.128300085663795
K-NN,saved,13.688100036233664,7.648300030268729,21.336400066502392
K-NN,saved,10.323000024072826,10.065299924463034,20.38829994853586
K-NN,saved,10.845100041478872,9.72069997806102,20.565800019539893
K-NN,saved,11.283500003628433,7.781499996781349,19.065000000409782
K-NN,saved,12.61020009405911,7.586499908939004,20.196700002998114
K-NN,saved,10.942000080831349,8.25829990208149,19.20029998291284
K-NN,saved,10.0233000703156,7.873900001868606,17.897200072184205
K-NN,saved,10.01570001244545,7.585300016216934,17.601000028662384
K-NN,saved,13.336200034245849,8.042800007387996,21.379000041633844
K-NN,saved,10.721699916757643,7.531500072218478,18.25319998897612
K-NN,saved,13.596600037999451,7.817200035788119,21.41380007378757
K-NN,saved,10.109099908731878,8.195200003683567,18.304299912415445
K-NN,saved,10.451100068166852,8.580799913033843,19.031899981200695
K-NN,saved,10.911900084465742,7.577499956823885,18.489400041289628
K-NN,saved,11.244699941016734,7.577700074762106,18.82240001577884
K-NN,saved,12.378100072965026,7.729599950835109,20.107700023800135
K-NN,saved,10.085599962621927,8.542200084775686,18.627800047397614
K-NN,saved,10.320600005798042,8.46310006454587,18.78370007034391
K-NN,saved,11.942700017243624,7.661200012080371,19.603900029323995
K-NN,saved,11.668500024825335,7.648200029507279,19.316700054332614
K-NN,saved,10.41880005504936,11.173699982464314,21.592500037513673
K-NN,saved,12.20410002861172,7.602499914355576,19.806599942967296
K-NN,saved,11.639100033789873,7.64960004016757,19.288700073957443
K-NN,saved,10.385800036601722,7.766099995933473,18.151900032535195
K-NN,saved,11.312799993902445,8.244400029070675,19.55720002297312
K-NN,saved,10.025599971413612,8.756799972616136,18.78239994402975
K-NN,saved,12.9507000092417,8.04210000205785,20.99280001129955
K-NN,saved,12.231100001372397,7.649799925275147,19.880899926647544
K-NN,saved,10.554100037552416,10.17389993648976,20.727999974042177
K-NN,saved,10.09120000526309,8.084799977950752,18.175999983213842
K-NN,saved,10.948700015433133,8.50440002977848,19.453100045211613
K-NN,saved,12.02490006107837,7.6374999480322,19.66240000911057
K-NN,saved,12.221700046211481,7.677900022827089,19.89960006903857
K-NN,saved,10.052000056020916,8.142999955452979,18.195000011473894
K-NN,saved,10.081200045533478,7.6289999997243285,17.710200045257807
K-NN,saved,11.798099963925779,7.7062000054866076,19.504299969412386
K-NN,saved,12.293200008571148,8.335999911651015,20.629199920222163
K-NN,saved,14.10919998306781,8.984199957922101,23.09339994098991
K-NN,saved,14.082500012591481,14.483900042250752,28.566400054842234
K-NN,saved,19.377300050109625,7.610399974510074,26.9877000246197
K-NN,saved,10.119599988684058,7.699599955230951,17.81919994391501
K-NN,saved,10.358500061556697,7.675600005313754,18.03410006687045
K-NN,saved,9.85409994609654,7.582599995657802,17.43669994175434
K-NN,saved,10.015200008638203,7.631100015714765,17.646300024352968
Logistic Reg,saved,12.469500070437789,0.3117999294772744,12.781299999915063
Logistic Reg,saved,11.182200047187507,0.34929998219013214,11.53150002937764
Logistic Reg,saved,10.503600002266467,0.40220003575086594,10.905800038017333
Logistic Reg,saved,9.97580005787313,0.26599992997944355,10.241799987852573
Logistic Reg,saved,12.911100056953728,0.32029999420046806,13.231400051154196
Logistic Reg,saved,11.814799974672496,0.3548000240698457,12.169599998742342
Logistic Reg,saved,9.928299929015338,0.3182000946253538,10.246500023640692
Logistic Reg,saved,21.038400009274483,0.7737000705674291,21.812100079841912
Logistic Reg,saved,31.78199997637421,0.7625999860465527,32.54459996242076
Logistic Reg,saved,19.161799922585487,0.31839997973293066,19.480199902318418
Logistic Reg,saved,10.525300051085651,0.3068000078201294,10.83210005890578
Logistic Reg,saved,9.815099998377264,0.23969996254891157,10.054799960926175
Logistic Reg,saved,12.40410003811121,0.29959995299577713,12.703699991106987
Logistic Reg,saved,10.594199993647635,0.2984999446198344,10.89269993826747
Logistic Reg,saved,9.809400071389973,0.45629998203366995,10.265700053423643
Logistic Reg,saved,10.371299926191568,0.2332000294700265,10.604499955661595
Logistic Reg,saved,10.099100065417588,0.2975999377667904,10.396700003184378
Logistic Reg,saved,9.865600033663213,0.27710001450031996,10.142700048163533
Logistic Reg,saved,11.166600044816732,0.24890003260225058,11.415500077418983
Logistic Reg,saved,10.229300009086728,0.282099936157465,10.511399945244193
Logistic Reg,saved,9.794999961741269,0.2995000686496496,10.094500030390918
Logistic Reg,saved,10.7709999429062,0.27279998175799847,11.0437999246642
Logistic Reg,saved,10.08090004324913,0.23370003327727318,10.314600076526403
Logistic Reg,saved,9.782399982213974,0.295699923299253,10.078099905513227
Logistic Reg,saved,10.049600037746131,0.2954000374302268,10.345000075176358
Logistic Reg,saved,11.18790009059012,0.3027999773621559,11.490700067952275
Logistic Reg,saved,9.951499989256263,0.23469992447644472,10.186199913732708
Logistic Reg,saved,10.286800097674131,0.30259997583925724,10.589400073513389
Logistic Reg,saved,11.362399905920029,0.3391000209376216,11.70149992685765
Logistic Reg,saved,12.549999984912574,0.4773000255227089,13.027300010435283
Logistic Reg,saved,10.32090000808239,0.29879994690418243,10.619699954986572
Logistic Reg,saved,10.287699988111854,0.2343000378459692,10.522000025957823
Logistic Reg,saved,10.899399989284575,0.3357999958097935,11.235199985094368
Logistic Reg,saved,9.860599995590746,0.2946000313386321,10.155200026929379
Logistic Reg,saved,10.957099962979555,0.2801999216899276,11.237299884669483
Logistic Reg,saved,10.029400000348687,0.24560000747442245,10.27500000782311
Logistic Reg,saved,9.815199999138713,0.300200073979795,10.115400073118508
Logistic Reg,saved,10.159200057387352,0.31299993861466646,10.472199996002018
Logistic Reg,saved,10.08840010035783,0.3007999621331692,10.389200062491
Logistic Reg,saved,9.85399994533509,0.2672000555321574,10.121200000867248
Logistic Reg,saved,10.848499950952828,0.42749999556690454,11.275999946519732
Logistic Reg,saved,13.336500036530197,0.3439999418333173,13.680499978363514
Logistic Reg,saved,10.484799975529313,0.7952000014483929,11.279999976977706
Logistic Reg,saved,11.92089996766299,0.2976000541821122,12.218500021845102
Logistic Reg,saved,11.345400009304285,0.26869995053857565,11.61409995984286
Logistic Reg,saved,10.901900008320808,0.30700000934302807,11.208900017663836
Logistic Reg,saved,9.924499900080264,0.2546000760048628,10.179099976085126
Logistic Reg,saved,11.535399942658842,0.2604000037536025,11.795799946412444
Logistic Reg,saved,10.132799972780049,0.3062000032514334,10.438999976031482
Logistic Reg,saved,9.91190003696829,0.29250001534819603,10.204400052316487
Logistic Reg,saved,10.041799978353083,0.24860003031790257,10.290400008670986
Logistic Reg,saved,18.54960003402084,0.528500066138804,19.078100100159645
Logistic Reg,saved,12.460099998861551,0.4646000452339649,12.924700044095516
Logistic Reg,saved,11.395400040782988,0.27219997718930244,11.66760001797229
Logistic Reg,saved,11.393599910661578,0.33050007186830044,11.724099982529879
Logistic Reg,saved,10.991099989041686,0.2834999468177557,11.274599935859442
Logistic Reg,saved,10.36069996189326,0.24429999757558107,10.604999959468842
Logistic Reg,saved,11.58920000307262,0.3160000778734684,11.905200080946088
Logistic Reg,saved,10.02470008097589,0.24919991847127676,10.273899999447167
Logistic Reg,saved,10.133100091479719,0.3111999249085784,10.444300016388297
Logistic Reg,saved,12.100700056180358,0.4631999181583524,12.56389997433871
Logistic Reg,saved,10.878600063733757,0.32409990672022104,11.202699970453978
Logistic Reg,saved,10.309700039215386,0.3231000155210495,10.632800054736435
Logistic Reg,saved,13.54039995931089,0.3168999683111906,13.85729992762208
Logistic Reg,saved,11.639200034551322,0.4124999977648258,12.051700032316148
Logistic Reg,saved,18.971399986185133,0.5862999241799116,19.557699910365045
Logistic Reg,saved,15.26210003066808,0.4213000647723675,15.683400095440447
Logistic Reg,saved,11.23210007790476,0.27710001450031996,11.50920009240508
Logistic Reg,saved,15.032600029371679,0.3231000155210495,15.355700044892728
Logistic Reg,saved,10.137700010091066,0.25129993446171284,10.38899994455278
Logistic Reg,saved,14.371800003573298,0.3226000117138028,14.694400015287101
Logistic Reg,saved,10.14170004054904,0.24670001585036516,10.388400056399405
Logistic Reg,saved,11.296999990008771,0.30690000858157873,11.60389999859035
Logistic Reg,saved,9.967299993149936,0.27870002668350935,10.246000019833446
Logistic Reg,saved,10.272799991071224,0.2668000524863601,10.539600043557584
Logistic Reg,saved,12.606099946424365,0.3890000516548753,12.99509999807924
Logistic Reg,saved,13.263100059702992,0.4002000205218792,13.663300080224872
Logistic Reg,saved,14.299099915660918,0.39359997026622295,14.69269988592714
Logistic Reg,saved,13.643900048919022,0.4016000311821699,14.045500080101192
Logistic Reg,saved,13.708499958738685,0.39029994513839483,14.09879990387708
Logistic Reg,saved,14.490699977613986,0.36589999217540026,14.856599969789386
Logistic Reg,saved,13.633500086143613,0.3763999557122588,14.009900041855872
Logistic Reg,saved,16.586999990977347,0.3723000409081578,16.959300031885505
Logistic Reg,saved,12.053900049068034,0.35610003396868706,12.41000008303672
Logistic Reg,saved,10.311999940313399,0.30499999411404133,10.61699993442744
Logistic Reg,saved,10.217700037173927,0.23549993056803942,10.453199967741966
Logistic Reg,saved,13.008099980652332,0.430600019171834,13.438699999824166
Logistic Reg,saved,12.148199952207506,0.3386000171303749,12.48679996933788
Logistic Reg,saved,12.217700015753508,0.8161000441759825,13.03380005992949
Logistic Reg,saved,13.602100079879165,0.4035999299958348,14.005700009875
Logistic Reg,saved,11.768099968321621,0.3299000672996044,12.098000035621226
Logistic Reg,saved,10.732599999755621,0.30229997355490923,11.03489997331053
Logistic Reg,saved,13.478999957442284,0.3510999958962202,13.830099953338504
Logistic Reg,saved,12.106599984690547,0.35039999056607485,12.456999975256622
Logistic Reg,saved,10.391699965111911,0.3081000177189708,10.699799982830882
Logistic Reg,saved,11.007099994458258,0.4163000266999006,11.423400021158159
Logistic Reg,saved,11.148100020363927,0.6954999407753348,11.843599961139262
Logistic Reg,saved,11.721799965016544,0.3100000321865082,12.031799997203052
Logistic Reg,saved,11.355299968272448,0.39980001747608185,11.75509998574853
Logistic Reg,saved,11.522599961608648,0.3298000665381551,11.852400028146803
Logistic Reg,saved,10.6114000082016,0.3370000049471855,10.948400013148785
Logistic Reg,saved,10.12990006711334,0.2562999725341797,10.38620003964752
Logistic Reg,saved,12.446500011719763,0.3130999393761158,12.759599951095879
Logistic Reg,saved,12.958500068634748,0.572799937799573,13.531300006434321
Logistic Reg,saved,13.708799961023033,0.35470002330839634,14.063499984331429
Logistic Reg,saved,10.20809996407479,0.2992000663653016,10.507300030440092
Logistic Reg,saved,10.314400075003505,0.34120003692805767,10.655600111931562
Logistic Reg,saved,12.29890005197376,0.28229993768036366,12.581199989654124
Logistic Reg,saved,11.627600062638521,0.5419999361038208,12.169599998742342
Logistic Reg,saved,12.495400034822524,0.24399999529123306,12.739400030113757
Logistic Reg,saved,10.08809998165816,0.3836000105366111,10.471699992194772
Logistic Reg,saved,11.299600009806454,0.30700000934302807,11.606600019149482
Logistic Reg,saved,10.254600085318089,0.305800000205636,10.560400085523725
Logistic Reg,saved,11.75489998422563,0.32220000866800547,12.077099992893636
Logistic Reg,saved,12.207799940370023,0.319099985063076,12.5268999254331
Logistic Reg,saved,10.811600019223988,0.3369000041857362,11.148500023409724
Logistic Reg,saved,10.231200023554265,0.3192999865859747,10.55050001014024
Logistic Reg,saved,10.337499901652336,0.30340009834617376,10.64089999999851
Logistic Reg,saved,10.836600093171,0.3208999987691641,11.157500091940165
Logistic Reg,saved,11.406199890188873,0.4311000229790807,11.837299913167953
Logistic Reg,saved,10.100100073032081,0.2543999580666423,10.354500031098723
Logistic Reg,saved,10.402899933978915,0.2932000206783414,10.696099954657257
Logistic Reg,saved,10.174600058235228,0.4099999787285924,10.58460003696382
Logistic Reg,saved,10.154999908991158,0.30310009606182575,10.458100005052984
Logistic Reg,saved,10.863700066693127,0.26899995282292366,11.13270001951605
Logistic Reg,saved,10.501099983230233,0.48290006816387177,10.984000051394105
Logistic Reg,saved,12.436999939382076,0.3341999836266041,12.77119992300868
Logistic Reg,saved,12.332200072705746,0.4862999776378274,12.818500050343573
Logistic Reg,saved,15.321299899369478,0.6065000779926777,15.927799977362156
Logistic Reg,saved,16.871600062586367,0.6126000080257654,17.484200070612133
Logistic Reg,saved,12.195100076496601,0.3056999994441867,12.500800075940788
Logistic Reg,saved,11.434599990025163,0.3002999583259225,11.734899948351085
Logistic Reg,saved,11.170699959620833,0.33519999124109745,11.50589995086193
Logistic Reg,saved,10.15650003682822,0.2753000007942319,10.431800037622452
Logistic Reg,saved,11.28819992300123,0.2839000662788749,11.572099989280105
Logistic Reg,saved,10.68820001091808,0.30590000096708536,10.994100011885166
Logistic Reg,saved,9.943499928340316,0.2509000478312373,10.194399976171553
Logistic Reg,saved,10.019099921919405,0.26970007456839085,10.288799996487796
Logistic Reg,saved,9.978299960494041,0.31100003980100155,10.289300000295043
Logistic Reg,saved,10.229200008325279,0.3021000884473324,10.531300096772611
Logistic Reg,saved,10.403200052678585,0.23390003480017185,10.637100087478757
Logistic Reg,saved,10.454999981448054,0.39840000681579113,10.853399988263845
Logistic Reg,saved,10.15190000180155,0.3007999621331692,10.45269996393472
Logistic Reg,saved,12.728499947115779,0.3034999826923013,13.03199992980808
Logistic Reg,saved,11.850500013679266,0.5092000355944037,12.35970004927367
Logistic Reg,saved,11.562899919226766,0.30720001086592674,11.870099930092692
Logistic Reg,saved,12.03660003375262,0.39579998701810837,12.432400020770729
Logistic Reg,saved,13.481699978001416,0.3109000390395522,13.792600017040968
Logistic Reg,saved,14.894199906848371,0.3111000405624509,15.205299947410822
Logistic Reg,saved,12.856099987402558,0.4520999500527978,13.308199937455356
Logistic Reg,saved,10.986600071191788,0.3926999634131789,11.379300034604967
Logistic Reg,saved,10.625299997627735,0.43429993093013763,11.059599928557873
Logistic Reg,saved,19.12020007148385,0.3524000057950616,19.472600077278912
Logistic Reg,saved,15.781999914906919,0.5289000691846013,16.31089998409152
Logistic Reg,saved,13.954399968497455,0.3056999994441867,14.260099967941642
Logistic Reg,saved,12.004899908788502,0.3205999964848161,12.325499905273318
Logistic Reg,saved,11.571100098080933,0.36419997923076153,11.935300077311695
Logistic Reg,saved,10.191399953328073,0.31409994699060917,10.505499900318682
Logistic Reg,saved,12.235800037160516,0.3018999705091119,12.537700007669628
Logistic Reg,saved,10.876800050027668,0.3475999692454934,11.224400019273162
Logistic Reg,saved,11.535499943420291,0.3033000975847244,11.838800041005015
Logistic Reg,saved,11.283400002866983,0.32670004293322563,11.610100045800209
Logistic Reg,saved,10.61440003104508,0.39279996417462826,11.007199995219707
Logistic Reg,saved,10.511699947528541,0.3021999727934599,10.813899920322001
Logistic Reg,saved,10.123700019903481,0.2452000044286251,10.368900024332106
Logistic Reg,saved,11.18439994752407,0.304899993352592,11.489299940876663
Logistic Reg,saved,9.89109999500215,0.3062000032514334,10.197299998253584
Logistic Reg,saved,10.24069997947663,0.29440002981573343,10.535100009292364
Logistic Reg,saved,10.285399970598519,0.2305000089108944,10.515899979509413
Logistic Reg,saved,10.131299961358309,0.2843000693246722,10.415600030682981
Logistic Reg,saved,11.883899918757379,0.29230001382529736,12.176199932582676
Logistic Reg,saved,10.165699990466237,0.2835000632330775,10.449200053699315
Logistic Reg,saved,10.078299907036126,0.29800005722790956,10.376299964264035
Logistic Reg,saved,10.780599899590015,0.3037001006305218,11.084300000220537
Logistic Reg,saved,10.230999905616045,0.250800047069788,10.481799952685833
Logistic Reg,saved,10.389599949121475,0.40790007915347815,10.797500028274953
Logistic Reg,saved,11.200300068594515,0.33519999124109745,11.535500059835613
Logistic Reg,saved,10.927499970421195,0.26350002735853195,11.190999997779727
Logistic Reg,saved,11.15329994354397,0.4851999692618847,11.638499912805855
Logistic Reg,saved,11.09450007788837,0.3491999814286828,11.443700059317052
Logistic Reg,saved,12.572499923408031,0.29610004276037216,12.868599966168404
Logistic Reg,saved,12.029399978928268,0.3638999769464135,12.393299955874681
Logistic Reg,saved,13.770799967460334,0.416700029745698,14.187499997206032
Logistic Reg,saved,11.643099947832525,0.33430010080337524,11.9774000486359
Logistic Reg,saved,10.731599992141128,0.3033000975847244,11.034900089725852
Logistic Reg,saved,12.104899971745908,0.3146999515593052,12.419599923305213
Logistic Reg,saved,11.364700039848685,0.26439991779625416,11.62909995764494
Logistic Reg,saved,10.858600027859211,0.37839997094124556,11.236999998800457
Logistic Reg,saved,11.166000040248036,0.6491999374702573,11.815199977718294
Logistic Reg,saved,13.678100076504052,0.3179999766871333,13.996100053191185
Logistic Reg,saved,12.437199940904975,0.2607000060379505,12.697899946942925
Logistic Reg,saved,12.126700021326542,0.30890002381056547,12.435600045137107
Logistic Reg,saved,11.709299986250699,0.3968999953940511,12.10619998164475
Logistic Reg,saved,10.46139991376549,0.25150005239993334,10.712899966165423
Logistic Reg,saved,10.626700008288026,0.296599930152297,10.923299938440323
Logistic Reg,saved,11.168200056999922,0.44350000098347664,11.611700057983398
Logistic Reg,saved,13.174100080505013,0.42079994454979897,13.594900025054812
Logistic Reg,saved,11.36550004594028,0.25969999842345715,11.625200044363737
Logistic Reg,saved,13.075399911031127,0.3173000877723098,13.392699998803437
Logistic Reg,saved,12.42469996213913,0.3501999890431762,12.774899951182306
Extra Trees,saved,12.22449995111674,35.1152999792248,47.33979993034154
Extra Trees,saved,11.947100050747395,33.22609991300851,45.173199963755906
Extra Trees,saved,11.228800052776933,33.0599999288097,44.288799981586635
Extra Trees,saved,12.299200054258108,32.26879995781928,44.56800001207739
Extra Trees,saved,12.243699980899692,47.40509996190667,59.64879994280636
Extra Trees,saved,15.308200032450259,47.73330001626164,63.041500048711896
Extra Trees,saved,13.191300095058978,33.557399990968406,46.748700086027384
Extra Trees,saved,11.07960008084774,35.75669997371733,46.83630005456507
Extra Trees,saved,11.009500012733042,33.48409989848733,44.49359991122037
Extra Trees,saved,14.366699964739382,33.96420006174594,48.330900026485324
Extra Trees,saved,12.441600090824068,34.1846999945119,46.62630008533597
Extra Trees,saved,11.06759998947382,30.02040006686002,41.08800005633384
Extra Trees,saved,12.886499986052513,32.902900013141334,45.78939999919385
Extra Trees,saved,11.238200007937849,30.316999997012317,41.555200004950166
Extra Trees,saved,13.21910007391125,32.10349997971207,45.32260005362332
